,Unnamed: 0,station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday_holiday_rides,monthtotal,line
36009,36529,41020,Logan Square,2022-05-01,3149.5,2384.3,1742.0,86129,blue
36010,36530,40570,California/Milwaukee,2022-05-01,2314.0,1826.8,1249.8,63401,blue
36011,36531,40670,Western/Milwaukee,2022-05-01,2432.3,1660.8,1136.5,64540,blue
36012,36532,40590,Damen/Milwaukee,2022-05-01,2870.8,2600.0,1879.3,81963,blue
36013,36533,40320,Division/Milwaukee,2022-05-01,2863.6,2164.8,1486.0,77710,blue
36014,36534,41410,Chicago/Milwaukee,2022-05-01,1906.8,1149.5,820.8,49565,blue
36015,36535,40490,Grand/Milwaukee,2022-05-01,1522.7,1209.3,972.5,42648,blue
36016,36536,40370,Washington/Dearborn,2022-05-01,5795.0,4393.5,3638.3,161098,blue
36017,36537,40790,Monroe/Dearborn,2022-05-01,2843.8,1200.3,1034.8,70730,blue
36018,36538,40070,Jackson/Dearborn,2022-05-01,2589.6,1858.0,1440.3,70456,blue
36019,36539,41340,LaSalle,2022-05-01,1348.3,970.5,828.0,37164,blue
36020,36540,40430,Clinton-Forest Park,2022-05-01,1369.1,745.0,650.5,35635,blue
36021,36541,40350,UIC-Halsted,2022-05-01,1570.2,1019.5,836.3,42071,blue
36023,36543,40810,Medical Center,2022-05-01,1307.4,563.3,458.0,32457,blue
36024,36544,40220,Western-Forest Park,2022-05-01,767.3,519.5,398.2,20580,blue
36025,36545,40250,Kedzie-Homan-Forest Park,2022-05-01,840.1,581.5,504.8,22998,blue
36026,36546,40920,Pulaski-Forest Park,2022-05-01,984.8,830.8,734.5,28410,blue
36027,36547,40970,Cicero-Forest Park,2022-05-01,633.0,411.3,356.3,17075,blue
36028,36548,40010,Austin-Forest Park,2022-05-01,678.8,407.0,332.2,17876,blue
36029,36549,40180,Oak Park-Forest Park,2022-05-01,539.1,266.3,200.8,13591,blue
36030,36550,40980,Harlem-Forest Park,2022-05-01,442.6,249.3,181.3,11380,blue
36043,36563,40020,Harlem-Lake,2022-05-01,1626.9,1139.3,855.3,43853,green
36044,36564,41350,Oak Park-Lake,2022-05-01,606.9,370.3,297.0,16008,green
36045,36565,40610,Ridgeland,2022-05-01,550.1,261.5,191.3,13746,green
36046,36566,41260,Austin-Lake,2022-05-01,902.8,559.0,404.8,23623,green
36047,36567,40280,Central-Lake,2022-05-01,996.3,632.8,498.8,26446,green
36048,36568,40700,Laramie,2022-05-01,566.9,366.5,284.8,15079,green
36049,36569,40480,Cicero-Lake,2022-05-01,591.8,403.3,280.7,15725,green
36050,36570,40030,Pulaski-Lake,2022-05-01,688.3,483.8,391.2,18737,green
36051,36571,41670,Conservatory,2022-05-01,573.3,579.3,442.2,17009,green
36052,36572,41070,Kedzie-Lake,2022-05-01,704.0,403.0,338.8,18430,green
36053,36573,41360,California-Lake,2022-05-01,611.7,332.3,266.0,15770,green
36054,36574,40170,Ashland-Lake,2022-05-01,1321.3,944.8,611.7,35196,green
36055,36575,41510,Morgan-Lake,2022-05-01,2352.7,2240.3,1580.2,67849,green
36056,36576,41160,Clinton-Lake,2022-05-01,1840.0,1108.5,774.8,47723,green
36057,36577,41690,Cermak-McCormick Place,2022-05-01,872.4,845.3,654.5,25628,green
36058,36578,41120,35-Bronzeville-IIT,2022-05-01,773.0,691.0,455.3,21729,green
36061,36581,41080,47th-South Elevated,2022-05-01,493.5,367.0,262.5,13407,green
36063,36583,40510,Garfield-South Elevated,2022-05-01,569.8,426.3,374.8,15920,green
36065,36585,40720,East 63rd-Cottage Grove,2022-05-01,429.6,277.8,159.7,11090,green
36066,36586,40940,Halsted/63rd,2022-05-01,259.1,185.3,117.2,6885,green
36068,36588,41290,Kimball,2022-05-01,2151.3,1520.8,1110.5,57924,brown
36069,36589,41180,Kedzie-Brown,2022-05-01,1048.7,818.8,593.2,28857,brown
36070,36590,40870,Francisco,2022-05-01,749.1,505.8,350.2,19856,brown
36071,36591,41010,Rockwell,2022-05-01,779.2,481.3,338.7,20321,brown
36072,36592,41480,Western-Brown,2022-05-01,1823.5,1353.3,973.8,49549,brown
36073,36593,40090,Damen-Brown,2022-05-01,1365.6,858.0,508.8,35163,brown
36074,36594,41500,Montrose-Brown,2022-05-01,1107.0,740.8,530.3,29393,brown
36075,36595,41460,Irving Park-Brown,2022-05-01,1297.0,931.0,549.2,34255,brown
36076,36596,41440,Addison-Brown,2022-05-01,1048.7,581.0,369.8,26566,brown
36077,36597,41310,Paulina,2022-05-01,1319.1,924.3,591.7,34948,brown
36078,36598,40360,Southport,2022-05-01,1562.4,1704.0,1097.0,46208,brown
36079,36599,41210,Wellington,2022-05-01,1414.0,808.5,498.3,35918,brown
36080,36600,40530,Diversey,2022-05-01,2588.7,1681.5,1068.8,67501,brown
36081,36601,40660,Armitage,2022-05-01,2339.9,1729.3,1128.8,62827,brown
36082,36602,40800,Sedgwick,2022-05-01,2144.1,1733.8,1202.2,59175,brown
36083,36603,40710,Chicago/Franklin,2022-05-01,3151.3,1812.5,1293.2,81187,brown
36084,36604,40460,Merchandise Mart,2022-05-01,2980.5,1427.3,977.3,74163,brown
36092,36612,40730,Washington/Wells,2022-05-01,3425.0,778.3,565.0,78429,brown
36093,36613,40040,Quincy/Wells,2022-05-01,3143.5,1072.3,974.5,76149,brown
36094,36614,40160,LaSalle/Van Buren,2022-05-01,1187.0,358.5,285.7,28075,brown
36095,36615,40850,Library,2022-05-01,2208.0,1493.0,1064.3,58727,brown
36096,36616,40680,Adams/Wabash,2022-05-01,3509.2,2460.3,1720.3,93857,green
36097,36617,41700,Washington/Wabash,2022-05-01,5476.2,3944.8,2901.3,148187,green
36098,36618,40260,State/Lake,2022-05-01,5680.4,5184.8,4003.2,164047,green
36099,36619,40380,Clark/Lake,2022-05-01,7539.6,4054.3,3338.8,194581,blue
36100,36620,40900,Howard,2022-06-01,2648.7,2252.0,1942.3,75048,red
36101,36621,41190,Jarvis,2022-06-01,773.8,805.0,654.3,22861,red
36102,36622,40100,Morse,2022-06-01,1970.2,1783.8,1759.8,57518,red
36103,36623,41300,Loyola,2022-06-01,2129.9,2079.5,1676.8,61882,red
36104,36624,40760,Granville,2022-06-01,1581.0,1482.5,1215.5,45575,red
36105,36625,40880,Thorndale,2022-06-01,1287.6,1108.3,996.3,36745,red
36106,36626,41380,Bryn Mawr,2022-06-01,1991.4,1879.3,1673.8,58023,red
36107,36627,40340,Berwyn,2022-06-01,0.0,0.0,0.0,0,red
36108,36628,41200,Argyle,2022-06-01,2127.6,2332.3,1890.8,63700,red
36109,36629,40770,Lawrence,2022-06-01,0.0,0.0,0.0,0,red
36110,36630,40540,Wilson,2022-06-01,0.0,0.0,6077.0,6077,red
36111,36631,40540,Wilson,2022-06-01,4171.6,3609.3,2704.7,114326,red
36112,36632,40080,Sheridan,2022-06-01,2202.8,2312.0,2479.8,67629,red
36113,36633,41420,Addison-North Main,2022-06-01,6087.0,10401.0,8590.8,209881,red
36114,36634,41320,Belmont-North Main,2022-06-01,5819.5,6846.5,9060.5,191658,red
36115,36635,41220,Fullerton,2022-06-01,5508.5,5080.5,4418.5,159184,red
36116,36636,40650,North/Clybourn,2022-06-01,2592.3,2627.5,2149.3,76137,red
36117,36637,40630,Clark/Division,2022-06-01,4140.1,4763.0,3645.8,124718,red
36118,36638,41450,Chicago/State,2022-06-01,6423.1,6504.3,5050.5,187527,red
36119,36639,40330,Grand/State,2022-06-01,5685.8,7427.3,5779.8,177916,red
36120,36640,41660,Lake/State,2022-06-01,9037.9,8868.8,7588.0,264660,red
36121,36641,41090,Monroe/State,2022-06-01,3494.9,2894.3,2183.3,97198,red
36122,36642,40560,Jackson/State,2022-06-01,2818.8,2319.0,1994.3,79266,red
36123,36643,41490,Harrison,2022-06-01,1878.5,2109.8,1753.3,56779,red
36124,36644,41400,Roosevelt,2022-06-01,5856.7,6309.8,5398.5,175680,red
36125,36645,41000,Cermak-Chinatown,2022-06-01,2533.8,3535.3,3173.8,82579,red
36126,36646,40190,Sox-35th-Dan Ryan,2022-06-01,2413.4,2852.3,2254.0,73520,red
36127,36647,41230,47th-Dan Ryan,2022-06-01,1312.8,988.0,912.5,36484,red
36128,36648,41170,Garfield-Dan Ryan,2022-06-01,1470.1,1129.8,959.5,40700,red
36129,36649,40910,63rd-Dan Ryan,2022-06-01,1243.6,996.3,944.5,35122,red
36130,36650,40990,69th,2022-06-01,2031.7,1597.0,1301.5,56291,red
36131,36651,40240,79th,2022-06-01,2766.5,2063.0,1897.8,76706,red
36132,36652,41430,87th,2022-06-01,1612.0,1155.3,1028.8,44199,red
36133,36653,40450,95th/Dan Ryan,2022-06-01,4409.6,3064.3,2701.5,120075,red
36144,36664,40890,O'Hare Airport,2022-06-01,7612.4,5866.3,7060.5,219180,blue
36145,36665,40820,Rosemont,2022-06-01,3229.2,2782.3,2393.8,91746,blue
36146,36666,40230,Cumberland,2022-06-01,1696.7,1183.0,1008.8,46095,blue
36147,36667,40750,Harlem-O'Hare,2022-06-01,1342.4,744.5,606.8,34937,blue
36148,36668,41280,Jefferson Park,2022-06-01,3458.6,2376.5,1894.5,93173,blue
36149,36669,41330,Montrose-O'Hare,2022-06-01,1126.3,664.3,548.5,29629,blue
36150,36670,40550,Irving Park-O'Hare,2022-06-01,1806.9,1108.5,908.3,47819,blue
36151,36671,41240,Addison-O'Hare,2022-06-01,1411.4,926.0,759.3,37792,blue
36152,36672,40060,Belmont-O'Hare,2022-06-01,2651.4,1840.5,1474.5,71591,blue
36153,36673,41020,Logan Square,2022-06-01,3312.5,2581.0,2216.3,92065,blue
36154,36674,40570,California/Milwaukee,2022-06-01,2472.1,2055.3,1507.5,68637,blue
36155,36675,40670,Western/Milwaukee,2022-06-01,2535.0,1733.3,1283.8,67838,blue
36156,36676,40590,Damen/Milwaukee,2022-06-01,3046.3,2841.3,2202.8,87194,blue
36157,36677,40320,Division/Milwaukee,2022-06-01,2891.1,2413.0,1783.8,80391,blue
36158,36678,41410,Chicago/Milwaukee,2022-06-01,1897.4,1220.3,963.0,50476,blue
36159,36679,40490,Grand/Milwaukee,2022-06-01,1695.7,1496.8,1204.0,48108,blue
36160,36680,40370,Washington/Dearborn,2022-06-01,6138.2,4751.5,4100.8,170450,blue
36161,36681,40790,Monroe/Dearborn,2022-06-01,2873.7,1325.8,1041.8,72692,blue
36162,36682,40070,Jackson/Dearborn,2022-06-01,2629.4,1655.3,1453.8,70283,blue
36163,36683,41340,LaSalle,2022-06-01,1307.6,917.0,839.0,35791,blue
36164,36684,40430,Clinton-Forest Park,2022-06-01,1482.3,802.3,748.5,38814,blue
36165,36685,40350,UIC-Halsted,2022-06-01,1522.3,1146.5,931.8,41803,blue
36167,36687,40810,Medical Center,2022-06-01,1298.2,569.0,588.8,33192,blue
36168,36688,40220,Western-Forest Park,2022-06-01,721.7,535.5,469.0,19895,blue
36169,36689,40250,Kedzie-Homan-Forest Park,2022-06-01,879.3,676.0,607.3,24477,blue
36170,36690,40920,Pulaski-Forest Park,2022-06-01,965.8,792.3,698.0,27208,blue
36171,36691,40970,Cicero-Forest Park,2022-06-01,664.5,476.0,384.0,18058,blue
36172,36692,40010,Austin-Forest Park,2022-06-01,695.9,407.0,368.5,18411,blue
36173,36693,40180,Oak Park-Forest Park,2022-06-01,553.6,279.3,230.3,14217,blue
36174,36694,40980,Harlem-Forest Park,2022-06-01,439.8,270.8,198.0,11550,blue
36187,36707,40020,Harlem-Lake,2022-06-01,1715.3,1222.5,963.3,46480,green
36188,36708,41350,Oak Park-Lake,2022-06-01,632.5,434.5,352.3,17062,green
36189,36709,40610,Ridgeland,2022-06-01,582.8,281.3,221.8,14834,green
36190,36710,41260,Austin-Lake,2022-06-01,927.9,582.3,504.0,24758,green
36191,36711,40280,Central-Lake,2022-06-01,1012.2,731.3,553.3,27407,green
36192,36712,40700,Laramie,2022-06-01,541.3,385.8,321.3,14736,green
36193,36713,40480,Cicero-Lake,2022-06-01,593.0,417.0,324.8,16013,green
36194,36714,40030,Pulaski-Lake,2022-06-01,690.3,529.5,438.5,19058,green
36195,36715,41670,Conservatory,2022-06-01,577.7,544.3,614.0,17342,green
36196,36716,41070,Kedzie-Lake,2022-06-01,623.2,440.3,400.0,17071,green
36197,36717,41360,California-Lake,2022-06-01,621.8,381.3,308.8,16440,green
36198,36718,40170,Ashland-Lake,2022-06-01,1347.4,1033.0,759.5,36812,green
36199,36719,41510,Morgan-Lake,2022-06-01,2751.1,3036.8,2039.5,80829,green
36200,36720,41160,Clinton-Lake,2022-06-01,2047.4,1229.8,952.8,53772,green
36201,36721,41690,Cermak-McCormick Place,2022-06-01,1056.1,530.3,443.0,27128,green
36202,36722,41120,35-Bronzeville-IIT,2022-06-01,740.6,381.3,285.5,18961,green
36205,36725,41080,47th-South Elevated,2022-06-01,489.5,342.3,255.8,13161,green
36207,36727,40510,Garfield-South Elevated,2022-06-01,584.7,445.3,396.3,16230,green
36209,36729,40720,East 63rd-Cottage Grove,2022-06-01,432.6,224.0,187.0,11162,green
36210,36730,40940,Halsted/63rd,2022-06-01,253.5,158.0,105.3,6630,green
36212,36732,41290,Kimball,2022-06-01,2134.7,1571.8,1327.8,58561,brown
36213,36733,41180,Kedzie-Brown,2022-06-01,1053.9,843.5,683.5,29293,brown
36214,36734,40870,Francisco,2022-06-01,767.2,554.5,427.5,20806,brown
36215,36735,41010,Rockwell,2022-06-01,807.2,527.0,409.8,21505,brown
36216,36736,41480,Western-Brown,2022-06-01,1862.0,1626.0,1248.8,52463,brown
36217,36737,40090,Damen-Brown,2022-06-01,1260.3,875.3,692.8,33998,brown
36218,36738,41500,Montrose-Brown,2022-06-01,1122.9,828.8,646.8,30606,brown
36219,36739,41460,Irving Park-Brown,2022-06-01,1330.7,959.3,699.0,35909,brown
36220,36740,41440,Addison-Brown,2022-06-01,995.4,643.0,474.8,26369,brown
36221,36741,41310,Paulina,2022-06-01,1364.0,980.3,750.8,36932,brown
36222,36742,40360,Southport,2022-06-01,1716.9,1556.8,1167.3,48667,brown
36223,36743,41210,Wellington,2022-06-01,1484.1,933.5,1055.5,40606,brown
36224,36744,40530,Diversey,2022-06-01,2695.1,1972.0,2131.8,75707,brown
36225,36745,40660,Armitage,2022-06-01,2181.7,1739.5,1280.3,60076,brown
36226,36746,40800,Sedgwick,2022-06-01,2314.6,2482.8,1804.5,68070,brown
36227,36747,40710,Chicago/Franklin,2022-06-01,3347.2,2082.3,1528.3,88081,brown
36228,36748,40460,Merchandise Mart,2022-06-01,3437.2,1618.0,1094.3,86467,brown
36236,36756,40730,Washington/Wells,2022-06-01,3753.3,910.0,752.5,89223,brown
36237,36757,40040,Quincy/Wells,2022-06-01,3562.0,1249.0,1320.5,88642,brown
36238,36758,40160,LaSalle/Van Buren,2022-06-01,1273.8,432.3,357.0,31181,brown
36239,36759,40850,Library,2022-06-01,2094.0,1422.8,1114.0,56215,brown
36240,36760,40680,Adams/Wabash,2022-06-01,3362.5,2277.5,1781.3,90210,green
36241,36761,41700,Washington/Wabash,2022-06-01,5873.1,4310.8,3479.5,160370,green
36242,36762,40260,State/Lake,2022-06-01,6363.5,5615.5,4881.0,181982,green
36243,36763,40380,Clark/Lake,2022-06-01,8166.4,4223.8,3921.8,212242,blue
36244,36764,40900,Howard,2022-07-01,2597.6,2230.8,1709.5,73363,red
36245,36765,41190,Jarvis,2022-07-01,781.0,744.0,556.8,22680,red
36246,36766,40100,Morse,2022-07-01,1975.2,1730.0,1372.3,56388,red
36247,36767,41300,Loyola,2022-07-01,2161.6,2136.4,1542.2,63167,red
36248,36768,40760,Granville,2022-07-01,1581.4,1406.2,1014.7,44746,red
36249,36769,40880,Thorndale,2022-07-01,1273.5,1105.4,798.3,35787,red
36250,36770,41380,Bryn Mawr,2022-07-01,1969.6,1862.8,1332.3,56700,red
36251,36771,40340,Berwyn,2022-07-01,0.0,0.0,0.0,0,red
36252,36772,41200,Argyle,2022-07-01,2133.2,2169.8,1571.7,62942,red
36253,36773,40770,Lawrence,2022-07-01,0.0,0.0,0.0,0,red
36254,36774,40540,Wilson,2022-07-01,4051.3,3409.6,2526.3,113231,red
36255,36775,40080,Sheridan,2022-07-01,2211.4,2250.0,1443.2,64136,red
36256,36776,41420,Addison-North Main,2022-07-01,5312.4,9744.6,5488.0,187899,red
36257,36777,41320,Belmont-North Main,2022-07-01,5719.5,6542.2,4412.2,173573,red
36258,36778,41220,Fullerton,2022-07-01,4913.0,4907.8,3256.8,142339,red
36259,36779,40650,North/Clybourn,2022-07-01,2486.6,2689.6,1860.2,74341,red
36260,36780,40630,Clark/Division,2022-07-01,3874.2,4943.0,3257.8,121746,red
36261,36781,41450,Chicago/State,2022-07-01,6594.6,7032.8,4925.0,196605,red
36262,36782,40330,Grand/State,2022-07-01,5832.8,8652.8,5914.8,195409,red
36263,36783,41660,Lake/State,2022-07-01,9056.8,9200.6,6383.7,265440,red
36264,36784,41090,Monroe/State,2022-07-01,3384.3,2991.4,2053.7,94964,red
36265,36785,40560,Jackson/State,2022-07-01,2911.3,3241.8,2200.2,87635,red
36266,36786,41490,Harrison,2022-07-01,2040.0,2926.2,2256.0,68966,red
36267,36787,41400,Roosevelt,2022-07-01,6021.5,6666.4,4882.2,183054,red
36268,36788,41000,Cermak-Chinatown,2022-07-01,2696.4,4488.0,3222.3,95702,red
36269,36789,40190,Sox-35th-Dan Ryan,2022-07-01,2215.5,3167.8,2614.8,75838,red
36270,36790,41230,47th-Dan Ryan,2022-07-01,1321.7,1043.4,780.2,36332,red
36271,36791,41170,Garfield-Dan Ryan,2022-07-01,1420.9,1138.0,833.0,39105,red
36272,36792,40910,63rd-Dan Ryan,2022-07-01,1156.0,961.6,825.7,32881,red
36273,36793,40990,69th,2022-07-01,1986.5,1577.0,1234.2,55019,red
36274,36794,40240,79th,2022-07-01,2666.4,2138.0,1730.0,74397,red
36275,36795,41430,87th,2022-07-01,1541.2,1109.2,990.5,42312,red
36276,36796,40450,95th/Dan Ryan,2022-07-01,4261.2,3014.0,2483.5,115194,red
36287,36807,40890,O'Hare Airport,2022-07-01,7602.5,6413.8,6775.3,224770,blue
36288,36808,40820,Rosemont,2022-07-01,3316.7,3025.4,2256.7,95000,blue
36289,36809,40230,Cumberland,2022-07-01,1701.1,1274.0,937.8,46019,blue
36290,36810,40750,Harlem-O'Hare,2022-07-01,1330.1,803.8,605.3,34252,blue
36291,36811,41280,Jefferson Park,2022-07-01,3416.7,2338.2,1816.2,90922,blue
36292,36812,41330,Montrose-O'Hare,2022-07-01,1119.9,753.4,556.7,29505,blue
36293,36813,40550,Irving Park-O'Hare,2022-07-01,1863.4,1300.4,936.8,49390,blue
36294,36814,41240,Addison-O'Hare,2022-07-01,1328.7,974.8,681.5,35537,blue
36295,36815,40060,Belmont-O'Hare,2022-07-01,2670.4,1876.4,1432.0,71382,blue
36296,36816,41020,Logan Square,2022-07-01,3254.6,2607.2,2003.2,90146,blue
36297,36817,40570,California/Milwaukee,2022-07-01,2546.9,2213.0,1503.8,71026,blue
36298,36818,40670,Western/Milwaukee,2022-07-01,2512.8,1891.0,1315.5,67603,blue
36299,36819,40590,Damen/Milwaukee,2022-07-01,3148.3,3371.4,2265.7,93416,blue
36300,36820,40320,Division/Milwaukee,2022-07-01,2921.9,2538.6,1747.5,81615,blue
36301,36821,41410,Chicago/Milwaukee,2022-07-01,1874.3,1371.2,986.7,50261,blue
36302,36822,40490,Grand/Milwaukee,2022-07-01,1686.8,1515.4,1097.7,47899,blue
36303,36823,40370,Washington/Dearborn,2022-07-01,6201.5,4990.4,3754.8,171511,blue
36304,36824,40790,Monroe/Dearborn,2022-07-01,2924.4,1396.2,1187.2,72591,blue
36305,36825,40070,Jackson/Dearborn,2022-07-01,2820.8,2345.6,1845.5,79216,blue
36306,36826,41340,LaSalle,2022-07-01,1419.6,1284.8,1042.2,41068,blue
36307,36827,40430,Clinton-Forest Park,2022-07-01,1495.0,828.6,680.7,38127,blue
36308,36828,40350,UIC-Halsted,2022-07-01,1550.3,1264.4,925.2,42878,blue
36310,36830,40810,Medical Center,2022-07-01,1361.0,661.6,496.0,33503,blue
36311,36831,40220,Western-Forest Park,2022-07-01,680.3,553.2,433.5,18972,blue
36312,36832,40250,Kedzie-Homan-Forest Park,2022-07-01,869.5,666.0,560.0,24079,blue
36313,36833,40920,Pulaski-Forest Park,2022-07-01,933.3,790.8,670.7,26644,blue
36314,36834,40970,Cicero-Forest Park,2022-07-01,653.1,464.0,378.8,17654,blue
36315,36835,40010,Austin-Forest Park,2022-07-01,696.2,436.2,325.5,18058,blue
36316,36836,40180,Oak Park-Forest Park,2022-07-01,537.0,302.6,216.5,13551,blue
36317,36837,40980,Harlem-Forest Park,2022-07-01,455.2,293.6,187.3,11695,blue
36330,36850,40020,Harlem-Lake,2022-07-01,1729.1,1344.2,924.3,46849,green
36331,36851,41350,Oak Park-Lake,2022-07-01,640.2,449.2,320.5,16973,green
36332,36852,40610,Ridgeland,2022-07-01,573.0,359.4,219.5,14574,green
36333,36853,41260,Austin-Lake,2022-07-01,924.4,623.0,436.2,24220,green
36334,36854,40280,Central-Lake,2022-07-01,1034.5,730.8,561.7,27714,green
36335,36855,40700,Laramie,2022-07-01,545.2,363.0,291.7,14468,green
36336,36856,40480,Cicero-Lake,2022-07-01,569.1,444.6,301.8,15416,green
36337,36857,40030,Pulaski-Lake,2022-07-01,680.0,526.8,412.7,18709,green
36338,36858,41670,Conservatory,2022-07-01,584.5,527.2,408.8,16778,green
36339,36859,41070,Kedzie-Lake,2022-07-01,553.9,414.0,347.5,15233,green
36340,36860,41360,California-Lake,2022-07-01,599.5,370.4,287.3,15565,green
36341,36861,40170,Ashland-Lake,2022-07-01,1511.9,1801.6,1156.3,46183,green
36342,36862,41510,Morgan-Lake,2022-07-01,2743.6,2719.2,1858.8,79621,green
36343,36863,41160,Clinton-Lake,2022-07-01,2073.1,1300.6,851.3,53072,green
36344,36864,41690,Cermak-McCormick Place,2022-07-01,1028.1,1163.0,801.7,31186,green
36345,36865,41120,35-Bronzeville-IIT,2022-07-01,730.0,557.8,420.7,19912,green
36348,36868,41080,47th-South Elevated,2022-07-01,501.1,370.2,278.7,13544,green
36350,36870,40510,Garfield-South Elevated,2022-07-01,588.7,499.4,378.5,16541,green
36352,36872,40720,East 63rd-Cottage Grove,2022-07-01,439.9,296.8,263.8,11865,green
36353,36873,40940,Halsted/63rd,2022-07-01,250.6,139.2,98.0,6295,green
36355,36875,41290,Kimball,2022-07-01,2134.8,1675.6,1208.8,58327,brown
36356,36876,41180,Kedzie-Brown,2022-07-01,1055.8,885.2,625.5,29294,brown
36357,36877,40870,Francisco,2022-07-01,803.6,580.2,400.5,21375,brown
36358,36878,41010,Rockwell,2022-07-01,789.2,555.4,401.5,20969,brown
36359,36879,41480,Western-Brown,2022-07-01,1860.0,1662.0,1096.8,52090,brown
36360,36880,40090,Damen-Brown,2022-07-01,1169.2,913.0,583.8,31451,brown
36361,36881,41500,Montrose-Brown,2022-07-01,1132.7,927.4,581.8,30781,brown
36362,36882,41460,Irving Park-Brown,2022-07-01,1334.8,990.2,615.0,35336,brown
36363,36883,41440,Addison-Brown,2022-07-01,948.0,688.2,440.2,25042,brown
36364,36884,41310,Paulina,2022-07-01,1333.8,1135.4,711.0,36619,brown
36365,36885,40360,Southport,2022-07-01,1688.7,1690.2,1063.3,48605,brown
36366,36886,41210,Wellington,2022-07-01,1503.2,983.6,598.3,38572,brown
36367,36887,40530,Diversey,2022-07-01,2624.0,1964.6,1247.3,69787,brown
36368,36888,40660,Armitage,2022-07-01,2062.5,1836.4,1125.8,57187,brown
36369,36889,40800,Sedgwick,2022-07-01,2267.4,2171.6,1325.3,64158,brown
36370,36890,40710,Chicago/Franklin,2022-07-01,3446.2,2263.6,1354.0,88366,brown
36371,36891,40460,Merchandise Mart,2022-07-01,3376.8,1728.4,1031.0,82364,brown
36379,36899,40730,Washington/Wells,2022-07-01,3814.9,862.8,624.7,84360,brown
36380,36900,40040,Quincy/Wells,2022-07-01,3607.9,1302.6,1063.0,85048,brown
36381,36901,40160,LaSalle/Van Buren,2022-07-01,1298.3,488.6,332.3,30402,brown
36382,36902,40850,Library,2022-07-01,2256.9,1900.6,1400.5,63043,brown
36383,36903,40680,Adams/Wabash,2022-07-01,3635.5,3343.0,2343.7,103486,green
36384,36904,41700,Washington/Wabash,2022-07-01,6007.9,4890.2,3546.0,165885,green
36385,36905,40260,State/Lake,2022-07-01,6575.7,6177.2,4521.0,189525,green
36386,36906,40380,Clark/Lake,2022-07-01,8208.5,4610.4,3664.2,209207,blue
36387,36907,40900,Howard,2022-08-01,2559.5,2166.0,1661.8,74179,red
36388,36908,41190,Jarvis,2022-08-01,809.5,795.0,598.5,24192,red
36389,36909,40100,Morse,2022-08-01,2011.3,1831.0,1550.3,59784,red
36390,36910,41300,Loyola,2022-08-01,2334.5,2375.5,1748.3,70188,red
36391,36911,40760,Granville,2022-08-01,1633.5,1503.3,1165.8,48247,red
36392,36912,40880,Thorndale,2022-08-01,1322.0,1148.0,821.8,38284,red
36393,36913,41380,Bryn Mawr,2022-08-01,2003.7,1895.0,1365.0,59126,red
36394,36914,40340,Berwyn,2022-08-01,0.0,0.0,0.0,0,red
36395,36915,41200,Argyle,2022-08-01,2211.2,2244.3,1673.8,66530,red
